wall_time_s,wall_bj,q0,q1,q2,qd0,qd1,qd2,tau_meas0,tau_meas1,tau_meas2,tau_cmd0,tau_cmd1,tau_cmd2,q_des0,q_des1,q_des2,pwm0,pwm1,pwm2,pwm3,pwm4,pwm5,control_mode,roll,pitch,yaw,gyro0,gyro1,gyro2,acc0,acc1,acc2,rm_q0,rm_q1,rm_q2,rm_iq0,rm_iq1,rm_iq2,wheel_en,wheel_w0,wheel_w1,wheel_w2
1787436205.004361,2026-08-23 06:03:25.004,0.290643572807312,-0.9243556261062622,-0.5501281023025513,0.14285659790039062,0.3846168518066406,0.25274658203125,0.0024423599243164062,-0.15873050689697266,-0.0659341812133789,0.0021531523671001196,-0.1658036857843399,-0.013054014183580875,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1,0.021914981305599213,-0.009229770861566067,-2.990095615386963,0.0022546437103301287,0.006368461064994335,0.015374376438558102,0.12551021575927734,-0.039410822093486786,-9.778297424316406,11.502812385559082,11.499659538269043,11.499872207641602,-0.024000000208616257,0.026000000536441803,-0.004000000189989805,1,0.0,0.0,0.0
1787436205.009151,2026-08-23 06:03:25.009,0.2902621030807495,-0.9243556261062622,-0.5505095720291138,0.09889984130859375,-0.120880126953125,-0.09889984130859375,0.0073261260986328125,-0.20268630981445312,0.026862144470214844,0.003423762507736683,-0.16056524217128754,-0.004647973459213972,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1,0.021920429542660713,-0.009214038029313087,-2.9903669357299805,0.001048565492965281,0.001429639640264213,0.012431143783032894,0.23185963928699493,-0.14345473051071167,-9.790091514587402,11.502833366394043,11.499659538269043,11.499872207641602,-0.004000000189989805,-0.01600000075995922,0.0010000000474974513,1,0.0,0.0,0.0
1787436205.0144465,2026-08-23 06:03:25.014,0.2902621030807495,-0.9243556261062622,-0.5501281023025513,-0.09889984130859375,-0.20878982543945312,-0.14285659790039062,0.021978378295898438,-0.19780254364013672,-0.03174591064453125,0.029153993353247643,-0.20397377014160156,0.0022578504867851734,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1,0.021909821778535843,-0.00924302451312542,-2.9905595779418945,-0.002695760689675808,-0.006056095473468304,0.007421151734888554,0.012691983953118324,-0.05064452439546585,-9.641788482666016,11.502833366394043,11.499659538269043,11.499872207641602,-0.004000000189989805,-0.01600000075995922,0.0010000000474974513,1,0.0,0.0,0.0
1787436205.0191112,2026-08-23 06:03:25.019,0.2902621030807495,-0.9243556261062622,-0.5501281023025513,-0.20878982543945312,0.25274658203125,0.3626365661621094,0.0073261260986328125,-0.1782665252685547,0.012209892272949219,0.04601353779435158,-0.21077658236026764,0.014632612466812134,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1,0.021921033039689064,-0.009257671423256397,-2.990758180618286,0.001811231835745275,-0.007007803302258253,0.00624134810641408,0.05877876281738281,-0.0491010881960392,-9.858184814453125,11.502833366394043,11.499680519104004,11.499872207641602,-0.017000000923871994,0.014000000432133675,0.0010000000474974513,1,0.0,0.0,0.0
1787436205.024346,2026-08-23 06:03:25.024,0.290643572807312,-0.9243556261062622,-0.5505095720291138,-0.0549468994140625,0.20878982543945312,-0.23077011108398438,0.0073261260986328125,-0.2417583465576172,0.0024423599243164062,0.02496919222176075,-0.17278741300106049,-0.00703866221010685,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1,0.021913670003414154,-0.009268554858863354,-2.99086332321167,-0.0030738958157598972,-0.005552481859922409,0.004377247299998999,-0.11138423532247543,0.05023548752069473,-9.74133586883545,11.502833366394043,11.499680519104004,11.499872207641602,-0.017000000923871994,0.014000000432133675,0.0010000000474974513,1,0.0,0.0,0.0
1787436205.0290582,2026-08-23 06:03:25.029,0.290643572807312,-0.9243556261062622,-0.5501281023025513,0.20878982543945312,0.14285659790039062,0.07692337036132812,0.012209892272949219,-0.16849803924560547,-0.026862144470214844,0.020355310291051865,-0.1788201630115509,-0.00693516107276082,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1,0.021907322108745575,-0.009266396053135395,-2.9911813735961914,-0.004239348229020834,-0.00497429771348834,0.002746871206909418,-0.08757847547531128,0.149733766913414,-9.87465763092041,11.502812385559082,11.499680519104004,11.499872207641602,-0.023000000044703484,0.04600000008940697,-0.02199999988079071,1,0.0,0.0,0.0
1787436205.0345528,2026-08-23 06:03:25.034,0.2902621030807495,-0.9243556261062622,-0.5501281023025513,-0.120880126953125,-0.0549468994140625,0.0549468994140625,0.012209892272949219,-0.20757007598876953,-0.026862144470214844,0.03035534732043743,-0.22570575773715973,0.03397741541266441,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1,0.0219022948294878,-0.009248040616512299,-2.9912936687469482,0.002912972355261445,0.004013753961771727,-0.0014077991945669055,0.17318369448184967,0.03194069862365723,-9.889638900756836,11.502812385559082,11.499680519104004,11.499872207641602,-0.023000000044703484,0.04600000008940697,-0.02199999988079071,1,0.0,0.0,0.0
1787436205.0391266,2026-08-23 06:03:25.039,0.2902621030807495,-0.9243556261062622,-0.5497466325759888,-0.5604400634765625,0.25274658203125,0.3626365661621094,-0.0024423599243164062,-0.21245384216308594,0.0024423599243164062,0.1001141220331192,-0.20433469116687775,-0.046736352145671844,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1,0.021894175559282303,-0.00922904908657074,-2.991638660430908,-0.004862719681113958,0.0040034144185483456,-0.004132263828068972,-0.07788751274347305,0.2368355691432953,-9.839975357055664,11.502812385559082,11.499680519104004,11.49991512298584,0.006000000052154064,-0.02199999988079071,0.003000000026077032,1,0.0,0.0,0.0
1787436205.0443425,2026-08-23 06:03:25.044,0.290643572807312,-0.9243556261062622,-0.5501281023025513,-0.010990142822265625,0.23077011108398438,-0.4285697937011719,0.04151439666748047,-0.20757007598876953,-0.046398162841796875,0.1001141220331192,-0.20433469116687775,-0.046736352145671844,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1,0.021896185353398323,-0.00920623168349266,-2.9917614459991455,0.0003230193688068539,0.00018451974028721452,-0.00869063101708889,0.13241250813007355,0.07482753694057465,-9.899848937988281,11.502812385559082,11.499680519104004,11.49991512298584,0.006000000052154064,-0.02199999988079071,0.003000000026077032,1,0.0,0.0,0.0
1787436205.0491004,2026-08-23 06:03:25.049,0.2910250425338745,-0.9243556261062622,-0.5501281023025513,0.25274658203125,0.16483688354492188,-0.07692337036132812,0.0024423599243164062,-0.23198986053466797,-0.026862144470214844,0.01817522943019867,-0.15899626910686493,-0.0222922470420599,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1,0.021885113790631294,-0.009169388562440872,-2.9921348094940186,-0.0016137640923261642,0.007555762305855751,-0.007373359054327011,0.3213925063610077,0.24476471543312073,-9.712182998657227,11.502833366394043,11.499702453613281,11.499893188476562,-0.01600000075995922,-0.004000000189989805,0.026000000536441803,1,0.0,0.0,0.0
