wall_time_s,t_s,phase,gait_mode,driver_mode_est,switch_loop,prop_enable,props_active,prop_ctrl_mode,rm_stage,rm_target_rad,rm_lt_pending,rm_rt_pending,rt_first_hop_l0_active,stance,compress_active,push_started,touchdown,liftoff,apex,status,q0,q1,q2,qd0,qd1,qd2,tau_meas0,tau_meas1,tau_meas2,qd_kin0,qd_kin1,qd_kin2,tau0,tau1,tau2,tau_raw0,tau_raw1,tau_raw2,tau_out_scale_applied,f_tau_delta0,f_tau_delta1,f_tau_delta2,f_contact_w0,f_contact_w1,f_contact_w2,f_contact_b0,f_contact_b1,f_contact_b2,thrust0,thrust1,thrust2,pwm0,pwm1,pwm2,pwm3,pwm4,pwm5,foot_vicon0,foot_vicon1,foot_vicon2,foot_b0,foot_b1,foot_b2,foot_vrel_b0,foot_vrel_b1,foot_vrel_b2,J_inv_det,J_inv_cond,A_tau_f_det,A_tau_f_cond,foot_des_b0,foot_des_b1,foot_des_b2,foot_des_w0,foot_des_w1,foot_des_w2,p_foot_des_w0,p_foot_des_w1,p_foot_des_w2,leg_len_m,q_shift_m,qd_shift_mps,comp_m,comp_tgt_m,comp_tgt_act_m,z_now_m,s_stance,p_hat_w0,p_hat_w1,p_hat_w2,v_hat_w0,v_hat_w1,v_hat_w2,v_meas_foot_w0,v_meas_foot_w1,v_meas_foot_w2,desired_vx_w,desired_vy_w,imu_quat_w,imu_quat_x,imu_quat_y,imu_quat_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_acc_x,imu_acc_y,imu_acc_z,imu_rpy_roll,imu_rpy_pitch,imu_rpy_yaw,q_hat_w,q_hat_x,q_hat_y,q_hat_z,rpy_hat_roll,rpy_hat_pitch,rpy_hat_yaw,tau_des_w0,tau_des_w1,tau_des_w2,e_R0,e_R1,e_R2,tau_b_stance_des0,tau_b_stance_des1,tau_b_stance_des2,omega_b_used0,omega_b_used1,omega_b_used2,slack0,slack1,slack2,slack3,slack4,slack5,F_des_w0,F_des_w1,F_des_w2,f_ref_w0,f_ref_w1,f_ref_w2,energy_comp_fz,vz_up,energy_gate,nrc_r,nrc_r_star,nrc_f_des,nrc_h_trim,mode1_Eloss_j,fl_ev_xy,fl_tilt_cmd_deg,rpy_des_roll,rpy_des_pitch,fl_lat_force_n,prop_energy_fz,thrust_sum_ref,thrust_sum,F_total_w0,F_total_w1,F_total_w2,tau_contact_w0,tau_contact_w1,tau_contact_w2,tau_props_w0,tau_props_w1,tau_props_w2,tau_total_w0,tau_total_w1,tau_total_w2,tau_b_att_des0,tau_b_att_des1,tau_b_att_des2,tau_b_leg_des0,tau_b_leg_des1,tau_b_leg_des2,tau_b_leg_act0,tau_b_leg_act1,tau_b_leg_act2,tau_b_res_des0,tau_b_res_des1,tau_b_res_des2,tau_b_att_des_xy_norm,tau_b_leg_des_xy_norm,tau_props_xy_norm,leg_att_share,tau_cap_scale,prop_fz_assist_n,z_apex_actual_m,h_apex_phys_m,v_to_cmd_m_s,desired_vz_from_apex_m_s,hop_height_m,h_com_flight_m,h_leg_relative_m,h_foot_clear_m,h_com_imu_m,h_leg_imu_m,h_foot_clear_imu_m,v_lo_imu_m_s,foot_clearance_target_m,foot_clearance_control_enable,foot_clearance_com_target_m,flight_phase_s,lo_event_q_shift_m,td_event_q_shift_m,lo_unload_delay_s,td_impact_delay_s,specific_up_mps2,fbslip_v_td_m_s,fbslip_f_brake_n,fbslip_x_c_plan_m,fbslip_x_td_m,fbslip_s_tgt_m,fbslip_f_push_n,fbslip_t_bottom_s,fbslip_sink,apex_eta,apex_e_bias,height_work_active,height_apex_energy_j,height_loss_hat_j,height_loss_meas_j,height_loss_ff_j,height_apex_confidence,height_work_req_j,height_work_leg_j,height_work_prop_j,height_x_star_m,height_x_bottom_m,height_work_extension_m,height_v_comp_td_mps,height_compression_k_n_m,height_ascent,height_leg_excess_force_n,height_brake_force_n,height_prop_push_ratio,vel_kf_x,vel_kf_y,vel_kf_z,hfb_T_st_s,hfb_k_dx,hfb_dx_att_x_m,hfb_dx_att_y_m,vz_lo_m_s,mpc_status,mpc_u0_fx,mpc_u0_fy,mpc_u0_fz,rx_motor_hz,rx_imu_hz,motor_age_ms,imu_age_ms,rm_q0,rm_q1,rm_q2,rm_qd0,rm_qd1,rm_qd2,rm_iq0,rm_iq1,rm_iq2,rm_iq_des0,rm_iq_des1,rm_iq_des2,rm_online,manip_stage,manip_tag_latched,manip_tag_id,manip_tag_age_s,manip_cmd_x,manip_cmd_y,manip_cmd_z,manip_actual_x,manip_actual_y,manip_actual_z,manip_err_m,manip_speed_mps,manip_pre_x,manip_pre_y,manip_pre_z,manip_face_x,manip_face_y,manip_face_z,manip_press_x,manip_press_y,manip_press_z,manip_wall_n_in_x,manip_wall_n_in_y,manip_wall_n_in_z,manip_kp,manip_outer_kd,manip_ak60_kd,manip_tau_max_nm,manip_target_rate_mps,mobile_tag_state,mobile_tag_cam_z_m,approach_active,push_e_m,push_v_mps,box_source,box_cx,box_cy,box_cz,box_nx,box_ny,box_nz,box_width_m,operator_event_bj,push_f_meas_n,box_dist_err_m,box_yaw_err_deg,box_ready,push_work_dist_m,push_state
1786370663.3259885,32.18113700600002,STANCE:COMP,mobile,2,0,0,0,1,0,0.0,0,0,0,1,1,0,0,0,0,closed_form,0.7007302045822144,0.621383547782898,-0.5329619646072388,-0.120880126953125,-0.010990142822265625,0.03296661376953125,0.05128192901611328,-0.13919448852539062,-0.10012245178222656,-0.120880126953125,-0.010990142822265625,0.03296661376953125,0.10634278229170485,-0.1304609000377111,-0.12814805176316257,5.39442963573323,5.872099201104067,9.0,1.0,61.06435626054581,-39.429339381805754,105.06204091559172,66.72478491570261,-40.737707628251485,101.0435703352681,61.06435626054581,-39.429339381805754,105.06204091559172,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.19594405156590228,-0.13176748055849585,0.3102103062504052,0.19594405156590228,-0.13176748055849585,0.3102103062504052,-0.003083307218309804,0.02800546462208733,0.009147823422543087,166.34130361816605,3.2902544187646012,0.007253206748358253,3.621614033762917,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3898553249357571,-0.06514467506424293,-0.0037362991476616644,0.04429290495385396,0.0,0.0,-0.29729326379802373,0.0,0.0,0.0,-0.29729326379802373,0.0,0.0,0.0,0.002684064429134785,-0.02612742733576776,-0.008939744087387862,0.0,0.0,0.9733993411064148,-0.00018901401199400425,0.028217338025569916,0.22737076878547668,0.004302081186324358,0.0006595870363526046,-0.0022248427849262953,0.3193695545196533,-0.10976268351078033,-9.871455192565918,0.012482855468988419,0.05504722520709038,0.4592834413051605,0.9733993422472159,-0.00018901401221552424,0.028217338058639973,0.2273707690519499,0.012482855149400899,0.055047225580069636,-3.398237572752168e-17,-0.963967851156554,-2.537570608862721,0.0,0.012473077224174942,0.05501728585809457,0.0,-0.9367448819285484,-2.5438710307655543,-0.4888615435575017,0.004302081186324358,0.0006595870363526046,-0.0022248427849262953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.2589280976526,0.0,0.0,179.2589280976526,-0.0,-0.0,0,0.045144675064242926,0.05403702434442518,179.2589280976526,1.6,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,66.72478491570261,-40.737707628251485,101.0435703352681,0.6638028789576307,1.8217592104690041,0.29613155652561574,0.0,0.0,0.0,0.6638028789576307,1.8217592104690041,0.29613155652561574,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.710861633316524,2.710861633316524,0.0,1.0,0.7122489260859423,0.0,nan,nan,0.9658392391007528,nan,0.01,nan,nan,nan,nan,nan,nan,nan,0.03,1,0.03,nan,nan,nan,nan,nan,9.874674394636672,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,off,0.0,0.0,0.0,948.0266407561721,473.19464452251077,0.0,0.0,11.50008487701416,11.498252868652344,11.499744415283203,-0.02327105775475502,0.0,0.0,0.04100000113248825,0.07999999821186066,0.0,0.0,0.0,0.0,7,idle,0,-1,nan,0.0,0.0,0.455,0.19594405156590228,-0.13176748055849585,0.3102103062504052,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,450.0,3.0,2.0,5.0,0.7,searching,nan,0,0.0,0.0,,nan,nan,nan,nan,nan,nan,nan,Y@2026-08-10 22:04:23.351 BJ,nan,nan,nan,0,nan,
1786370663.3579679,32.18718618600004,STANCE:COMP,mobile,2,0,0,0,1,0,0.0,0,0,0,1,1,0,0,0,0,closed_form,0.7003487348556519,0.6210020780563354,-0.5318175554275513,-0.1868133544921875,-0.4945068359375,0.20878982543945312,0.046398162841796875,-0.14896202087402344,-0.08058643341064453,-0.14066009521484374,-0.15604515075683595,0.08571357727050782,0.07626303687993938,-0.026821619935374862,-0.2073747954756768,5.3785498740873345,5.8604832880522535,9.0,1.0,60.84848021162975,-39.288228671921175,104.98241641987094,66.44856923974774,-40.55259046402213,101.03210017734564,60.84848021162975,-39.288228671921175,104.98241641987094,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.19575903450555765,-0.13166354407474004,0.31042445036220406,0.19575903450555765,-0.13166354407474004,0.31042445036220406,-0.03520993606173006,0.017628858486651515,0.020435791302087093,166.20725446211878,3.2896255240944092,0.00725824727698916,3.6209932998695114,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3898977145502979,-0.06510228544970209,-0.007360832559468513,0.04425051533931312,0.0,0.0,-0.2976950585837839,0.0,3.564064926365521e-05,-1.7634536825103512e-05,-0.2976950585837839,0.03564064926365521,-0.017634536825103513,0.0,0.03564064926365521,-0.017634536825103513,-0.023795120643980105,-0.0,0.0,0.973416805267334,-0.00035720053710974753,0.027905557304620743,0.22733423113822937,-0.0003031274536624551,-0.005765214562416077,0.0008630260126665235,0.405407190322876,-0.21502889692783356,-9.953964233398438,0.012010497972369194,0.05451688542962074,0.4591881036758423,0.9734168163911628,-0.00035720054119169645,0.027905557623514606,0.2273342337361166,0.012010499144712469,0.05451688679048624,-9.532740782486094e-05,-0.936795794273199,-2.504135131339508,0.0,0.012001288740798293,0.054487920899290485,0.0,-0.9095034497167473,-2.5103045683632645,-0.49117290472380226,-0.0003031274536624551,-0.005765214562416077,0.0008630260126665235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.70262032417438,0.0,0.0,179.70262032417438,0.5603359408018469,-0.0,0,0.04511361068142887,0.05403702434442518,179.70262032417438,1.6,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,66.44856923974774,-40.55259046402213,101.03210017734564,0.6417502192339857,1.7905975064915332,0.2966382311824667,0.0,0.0,0.0,0.6417502192339857,1.7905975064915332,0.2966382311824667,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.669986058201829,2.669986058201829,0.0,1.0,0.709325564032849,0.0,nan,nan,0.9658392391007528,nan,0.01,nan,nan,nan,nan,nan,nan,nan,0.03,1,0.03,nan,nan,nan,nan,nan,9.963128285363192,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,off,0.0,0.0,0.0,948.0266407561721,473.19464452251077,0.0,0.0,11.5000638961792,11.498252868652344,11.499722480773926,0.0,0.0,-0.01163552887737751,-0.04500000178813934,0.03700000047683716,-0.05700000002980232,0.0,0.0,0.0,7,idle,0,-1,nan,0.0,0.0,0.455,0.19575903450555765,-0.13166354407474004,0.31042445036220406,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,450.0,3.0,2.0,5.0,0.7,searching,nan,0,0.0,0.0,,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,0,nan,
1786370663.3645802,32.193785919000014,STANCE:COMP,mobile,2,0,0,0,1,0,0.0,0,0,0,1,1,0,0,0,0,closed_form,0.7007302045822144,0.6210020780563354,-0.5318175554275513,-0.03296661376953125,-0.14285659790039062,-0.010990142822265625,0.04151439666748047,-0.1343097686767578,-0.10988998413085938,-0.10835205078124999,-0.15208858489990235,0.05670246124267578,0.06973183643992381,-0.08735751626376913,-0.1362518666384879,5.374361393134846,5.8569875715980695,9.0,1.0,60.81388598891947,-39.29117699995936,104.94499116145727,66.40415924797115,-40.546943007233104,101.00499758097149,60.81388598891947,-39.29117699995936,104.94499116145727,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.19575125661040932,-0.13175040593179607,0.31041412828906434,0.19575125661040932,-0.13175040593179607,0.31041412828906434,-0.0320332754084865,0.009137030270112543,0.01446016300581765,166.19780828893767,3.2900383591581153,0.007258448183891697,3.6215317454729417,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.38991493299078334,-0.06508506700921668,-0.007657368863476958,0.04423329689882771,0.0,0.0,-0.2977114948993274,0.0,6.690217545603817e-05,-2.6567127879921467e-05,-0.2977114948993274,0.031261526192382955,-0.008932591054817956,-0.02238641693607309,0.031261526192382955,-0.008932591054817956,-0.016323314024931913,-0.0,0.0,0.9734180569648743,-0.0003868203784804791,0.027858398854732513,0.22733481228351593,0.00016171492461580783,-0.00026391205028630793,8.300568879349157e-05,0.41077324748039246,0.05707399174571037,-9.694072723388672,0.011931248940527439,0.05443849414587021,0.4591860771179199,0.9734180226431253,-0.0003868203648415787,0.027858397872473177,0.22733480426791738,0.011931248740251992,0.05443849315044349,-9.739355943933638e-05,-0.9348065653303275,-2.504634933091753,0.0,0.011922128344919932,0.05440967219187712,0.0,-0.9074306154599423,-2.51079175212963,-0.49342840847634,0.00016171492461580783,-0.00026391205028630793,8.300568879349157e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.20128924175745,0.0,0.0,180.20128924175745,1.1063849271608235,0.02238641693607309,0,0.045129377411159625,0.05403702434442518,180.20128924175745,1.6,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,66.40415924797115,-40.546943007233104,101.00499758097149,0.6382395033504071,1.7854220897740696,0.29713034817944184,0.0,0.0,0.0,0.6382395033504071,1.7854220897740696,0.29713034817944184,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.669738853228193,2.669738853228193,0.0,1.0,0.7071076322251134,0.0,nan,nan,0.9658392391007528,nan,0.01,nan,nan,nan,nan,nan,nan,nan,0.03,1,0.03,nan,nan,nan,nan,nan,9.700693764197524,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,off,0.0,0.0,0.0,948.0266407561721,473.19464452251077,0.0,0.0,11.5000638961792,11.498252868652344,11.499744415283203,-0.01163552887737751,0.0,-0.01163552887737751,-0.004000000189989805,-0.010999999940395355,0.004999999888241291,0.0,0.0,0.0,7,idle,0,-1,nan,0.0,0.0,0.455,0.19575125661040932,-0.13175040593179607,0.31041412828906434,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,450.0,3.0,2.0,5.0,0.7,searching,nan,0,0.0,0.0,,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,0,nan,
1786370663.3702304,32.199451583000034,STANCE:COMP,mobile,2,0,0,0,1,0,0.0,0,0,0,1,1,0,0,0,0,closed_form,0.7007302045822144,0.6210020780563354,-0.5318175554275513,0.14285659790039062,-0.120880126953125,-0.14285659790039062,0.07570171356201172,-0.1196584701538086,-0.07081794738769531,-0.03298945617675778,-0.14272604751586915,-0.003165256500244157,0.027163011643873317,-0.0773591429289358,-0.1004802484386826,5.371023525986309,5.850445797243178,9.0,1.0,60.762924942087075,-39.26747431731662,104.90261663666841,66.33909123326555,-40.515161734607794,100.97659732810217,60.762924942087075,-39.26747431731662,104.90261663666841,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.19575125661040932,-0.13175040593179607,0.31041412828906434,0.19575125661040932,-0.13175040593179607,0.31041412828906434,-0.025443919767738223,-0.01022162039788447,0.001873248531254769,166.19780828893767,3.2900383591581153,0.00725844818389169,3.621531745472943,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.38991493299078334,-0.06508506700921668,-0.007828614815070753,0.04423329689882771,0.0,0.0,-0.29774671206393233,0.0,9.263102597677951e-05,-1.5159886695107407e-05,-0.29774671206393233,0.025728850520741347,0.01140724118481406,-0.04428028322941101,0.025728850520741347,0.01140724118481406,-0.0028969277151352176,-0.0,0.0,0.9734218120574951,-0.00041545910062268376,0.02779444493353367,0.22732670605182648,0.00392583291977644,-0.0014032030012458563,0.00024775019846856594,0.4432198405265808,-0.041057489812374115,-9.789876937866211,0.011845759116113186,0.05432704836130142,0.45916563272476196,0.9734217345492314,-0.0004154590675419441,0.027794442720413783,0.22732668795104213,0.011845756712766,0.05432703892805521,-0.00011788425513861306,-0.933189430789642,-2.498657415024186,0.0,0.011836741559961754,0.05429841429565474,0.0,-0.9059158014048523,-2.5047690729200895,-0.491827438576619,0.00392583291977644,-0.0014032030012458563,0.00024775019846856594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.72893061589886,0.0,0.0,180.72893061589886,1.6340263013022411,0.04428028322941101,0,0.045182831710294656,0.05403702434442518,180.72893061589886,1.6,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,66.33909123326555,-40.515161734607794,100.97659732810217,0.6349863635080997,1.7750308782283248,0.2950311815112947,0.0,0.0,0.0,0.6349863635080997,1.7750308782283248,0.2950311815112947,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.663559938858512,2.663559938858512,0.0,1.0,0.7046799270863036,0.0,nan,nan,0.9658392391007528,nan,0.01,nan,nan,nan,nan,nan,nan,nan,0.03,1,0.03,nan,nan,nan,nan,nan,9.799300197461095,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,off,0.0,0.0,0.0,948.0266407561721,473.19464452251077,0.0,0.0,11.5000638961792,11.498252868652344,11.499744415283203,-0.01163552887737751,0.0,-0.01163552887737751,-0.004000000189989805,-0.010999999940395355,0.004999999888241291,0.0,0.0,0.0,7,idle,0,-1,nan,0.0,0.0,0.455,0.19575125661040932,-0.13175040593179607,0.31041412828906434,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,450.0,3.0,2.0,5.0,0.7,searching,nan,0,0.0,0.0,,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,0,nan,
1786370663.3757694,32.205013985000015,STANCE:COMP,mobile,2,0,0,0,1,0,0.0,0,0,0,1,1,0,0,0,0,closed_form,0.7007302045822144,0.621383547782898,-0.5318175554275513,-0.16483688354492188,0.07692337036132812,-0.0549468994140625,0.0659341812133789,-0.124542236328125,-0.2417583465576172,-0.07254368438720701,-0.07683122215270996,-0.018699749374389663,0.12555142841057737,-0.1547000738202454,-0.12209678464503808,5.3645839252251015,5.845999677486503,9.0,1.0,60.7361613352749,-39.21923404443386,104.85145141380804,66.30184949270532,-40.459723917808,100.9352860534916,60.7361613352749,-39.21923404443386,104.85145141380804,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.1958219681990459,-0.13170347137251465,0.3104100243603889,0.1958219681990459,-0.13170347137251465,0.3104100243603889,-0.010765565601153096,0.006018209878478822,-0.0004724885340889549,166.18308554268575,3.2904021873892972,0.0072588867551288926,3.6220230474653405,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.389931315521511,-0.06506868447848901,-0.007815270108630727,0.044216914368100046,0.0,0.0,-0.29776453687956544,0.0,0.00010287509828354398,-2.177778397240124e-05,-0.29776453687956544,0.010244072306764464,-0.006617897277293833,-0.06579262446004423,0.010244072306764464,-0.006617897277293833,-7.70233084898715e-05,-0.0,0.0,0.9734233617782593,-0.0004394362331368029,0.027749842032790184,0.2273249477148056,-8.939840336097404e-05,0.0004892143188044429,0.0028830664232373238,0.3653174340724945,0.0004907289403490722,-9.801554679870605,0.01177854835987091,0.054251085966825485,0.45915913581848145,0.9734234007413448,-0.0004394362507260577,0.02774984314352937,0.22732495681391063,0.01177854962475847,0.05425109089859993,-0.00012428894251545946,-0.9273111954245733,-2.495970016475489,0.0,0.011769613003926357,0.054222602342815215,0.0,-0.8999489932723532,-2.5020757523443344,-0.4938702588464657,-8.939840336097404e-05,0.0004892143188044429,0.0028830664232373238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.20469037139617,0.0,0.0,181.20469037139617,2.1548659485155213,0.06579262446004423,0,0.04524087813810952,0.05403702434442518,181.20469037139617,1.6,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,66.30184949270532,-40.459723917808,100.9352860534916,0.6287519509539727,1.7675718997824141,0.29551661283120545,0.0,0.0,0.0,0.6287519509539727,1.7675718997824141,0.29551661283120545,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.6590019294768084,2.6590019294768084,0.0,1.0,0.702448536391269,0.0,nan,nan,0.9658392391007528,nan,0.01,nan,nan,nan,nan,nan,nan,nan,0.03,1,0.03,nan,nan,nan,nan,nan,9.806258823243738,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,off,0.0,0.0,0.0,948.0266407561721,473.19464452251077,0.0,0.0,11.500042915344238,11.498252868652344,11.499722480773926,-0.01163552887737751,0.0,0.0,-0.03500000014901161,0.01600000075995922,0.00800000037997961,0.0,0.0,0.0,7,idle,0,-1,nan,0.0,0.0,0.455,0.1958219681990459,-0.13170347137251465,0.3104100243603889,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,450.0,3.0,2.0,5.0,0.7,searching,nan,0,0.0,0.0,,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,0,nan,
1786370663.3813605,32.210610850000016,STANCE:COMP,mobile,2,0,0,0,1,0,0.0,0,0,0,1,1,0,0,0,0,closed_form,0.7007302045822144,0.621383547782898,-0.5318175554275513,-0.0549468994140625,-0.07692337036132812,-0.2967033386230469,0.026862144470214844,-0.07570171356201172,-0.09035396575927734,-0.06726464889526365,-0.07685886661529541,-0.10210082614898684,0.06808212507952745,-0.12460768565483488,-0.0809822801840024,5.357886660779905,5.839159611746119,9.0,1.0,60.67138355064777,-39.17899413973489,104.79396646356868,66.2219976944428,-40.405577546594415,100.89510441742011,60.67138355064777,-39.17899413973489,104.79396646356868,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.1958219681990459,-0.13170347137251465,0.3104100243603889,0.1958219681990459,-0.13170347137251465,0.3104100243603889,-0.001976619480859364,0.00014504641448240848,-0.015168027862719218,166.18308554268575,3.2904021873892972,0.0072588867551288865,3.6220230474653436,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.389931315521511,-0.06506868447848901,-0.013116352363095883,0.044216914368100046,0.0,0.0,-0.29780763924668274,0.0,0.0001057040927415882,-2.35608682765303e-05,-0.29780763924668274,0.0028289944580442237,-0.0017830843041290608,-0.0873363330408721,0.0028289944580442237,-0.0017830843041290608,0.014347402288699492,-0.0,0.0,0.973423957824707,-0.0004841300251428038,0.027674760669469833,0.2273317575454712,-0.0017572444630786777,-0.0022333890665322542,0.0047151693142950535,0.2814498841762543,0.13494695723056793,-9.848633766174316,0.011657511815428734,0.054125089198350906,0.4591681659221649,0.9734239303664511,-0.00048413001148650737,0.02767475988882266,0.22733175113291731,0.011657510743842877,0.05412508626034851,-0.00011531141616927227,-0.9199559651944663,-2.4867437524988594,0.0,0.011648711243002366,0.05409682538419763,0.0,-0.8926527267307136,-2.492784064009114,-0.49453074546074666,-0.0017572444630786777,-0.0022333890665322542,0.0047151693142950535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.69867313577515,0.0,0.0,181.69867313577515,2.648848712894496,0.0873363330408721,0,0.04533421098808599,0.05403702434442518,181.69867313577515,1.6,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,66.2219976944428,-40.405577546594415,100.89510441742011,0.6214285475571018,1.7550803750908024,0.29498751722894667,0.0,0.0,0.0,0.6214285475571018,1.7550803750908024,0.29498751722894667,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.647791774350387,2.647791774350387,0.0,1.0,0.7000459096213079,0.0,nan,nan,0.9658392391007528,nan,0.01,nan,nan,nan,nan,nan,nan,nan,0.03,1,0.03,nan,nan,nan,nan,nan,9.847198419496477,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,off,0.0,0.0,0.0,948.0266407561721,473.19464452251077,0.0,0.0,11.500042915344238,11.498252868652344,11.499722480773926,-0.01163552887737751,0.0,0.0,-0.03500000014901161,0.01600000075995922,0.00800000037997961,0.0,0.0,0.0,7,idle,0,-1,nan,0.0,0.0,0.455,0.1958219681990459,-0.13170347137251465,0.3104100243603889,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,450.0,3.0,2.0,5.0,0.7,searching,nan,0,0.0,0.0,,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,0,nan,
