t,q0,q1,q2,qd0,qd1,qd2,q_cmd0,q_cmd1,q_cmd2,tau0,tau1,tau2,tauIq0,tauIq1,tauIq2,foot_x,foot_y,foot_z,tgt_x,tgt_y,tgt_z,r_xy,L_m,yaw,ls_y,rs_x,rs_y,lag_rad,frozen,f_press_N
0.0044,0.429883,0.461926,0.495497,-0.186813,-0.692307,-0.956043,0.429883,0.461926,0.495497,0.000000,0.000000,0.000000,0.026862,-0.241758,-1.433455,-0.007402,0.012320,0.432121,-0.007402,0.012320,0.432121,0.014373,0.432360,-2.912067,-0.000,0.000,-0.000,0.000000,0,0.000
0.0141,0.424924,0.451245,0.478330,-0.164837,-0.736263,-0.802197,0.426554,0.458293,0.491552,0.032601,0.140956,0.200000,0.061050,0.324786,1.076923,-0.005939,0.010021,0.430309,-0.007404,0.012320,0.432121,0.011649,0.430467,-2.912172,-0.000,0.000,-0.000,0.017167,0,0.000
0.0244,0.425687,0.452008,0.479474,0.274727,0.142857,-0.450550,0.426846,0.458581,0.491863,0.023181,0.131464,0.247776,0.144078,-0.021978,-0.012210,-0.006025,0.010072,0.430461,-0.007404,0.012319,0.432121,0.011737,0.430621,-2.912248,-0.000,0.000,-0.000,0.012078,0,0.000
0.0352,0.426068,0.452390,0.479855,-0.230770,0.054947,0.098900,0.426974,0.458704,0.491991,0.018120,0.126289,0.242720,-0.007326,-0.002442,0.612943,-0.006026,0.010074,0.430528,-0.007406,0.012318,0.432121,0.011739,0.430688,-2.912357,-0.000,0.000,-0.000,0.012007,0,0.000
0.0444,0.426831,0.454297,0.482526,-0.142857,0.076923,0.120880,0.427514,0.459303,0.492627,0.013649,0.100123,0.202035,-0.061050,-0.271062,-0.407814,-0.006199,0.010464,0.430824,-0.007406,0.012318,0.432121,0.012162,0.430996,-2.912350,-0.000,0.000,-0.000,0.009466,0,0.000
0.0545,0.428357,0.456967,0.483670,0.186813,0.274727,-0.098900,0.428091,0.459939,0.493188,-0.005328,0.059427,0.190367,-0.114774,-0.236875,0.056166,-0.005868,0.010566,0.431136,-0.007406,0.012318,0.432121,0.012086,0.431306,-2.912348,-0.000,0.000,-0.000,0.008957,0,0.000
0.0653,0.428738,0.456204,0.485197,-0.186813,-0.340660,0.054947,0.428218,0.460008,0.493372,-0.010405,0.076076,0.163500,-0.061050,0.163614,-0.085470,-0.006373,0.010569,0.431195,-0.007406,0.012318,0.432121,0.012341,0.431371,-2.912376,-0.000,0.000,-0.000,0.007992,0,0.000
0.0748,0.429883,0.456586,0.485960,0.340660,-0.098900,-0.384617,0.428489,0.460245,0.493624,-0.027874,0.073180,0.153289,-0.144078,0.070818,-0.036630,-0.006458,0.010429,0.431330,-0.007405,0.012319,0.432121,0.012266,0.431504,-2.912312,-0.000,0.000,-0.000,0.007412,0,0.000
0.0852,0.430264,0.456967,0.487104,0.054947,0.318680,-0.032967,0.428686,0.460446,0.493860,-0.031562,0.069579,0.135108,-0.075702,0.046398,-0.007326,-0.006628,0.010528,0.431435,-0.007404,0.012319,0.432121,0.012440,0.431614,-2.912247,-0.000,0.000,-0.000,0.006520,0,0.000
0.0957,0.430646,0.456967,0.488249,0.098900,0.076923,0.142857,0.428851,0.460587,0.494062,-0.035904,0.072397,0.116258,-0.075702,0.031746,0.007326,-0.006881,0.010578,0.431518,-0.007406,0.012318,0.432121,0.012619,0.431702,-2.912339,-0.000,0.000,-0.000,0.005611,0,0.000
0.1048,0.431027,0.456967,0.488630,0.098900,0.142857,0.252747,0.428942,0.460659,0.494153,-0.041714,0.073828,0.110447,-0.100122,0.056166,0.051282,-0.006965,0.010532,0.431562,-0.007406,0.012318,0.432121,0.012627,0.431746,-2.912348,-0.000,0.000,-0.000,0.005431,0,0.000
0.1150,0.431027,0.456967,0.489012,0.032967,0.076923,-0.230770,0.428980,0.460689,0.494210,-0.040937,0.074439,0.103967,-0.090354,0.061050,0.070818,-0.007050,0.010580,0.431581,-0.007408,0.012317,0.432121,0.012714,0.431768,-2.912505,-0.000,0.000,-0.000,0.005141,0,0.000
0.1249,0.431027,0.456967,0.489393,0.076923,0.076923,0.098900,0.429021,0.460717,0.494269,-0.040135,0.075002,0.097511,-0.065934,0.075702,0.031746,-0.007134,0.010629,0.431600,-0.007410,0.012316,0.432121,0.012801,0.431790,-2.912728,-0.000,0.000,-0.000,0.004817,0,0.000
0.1357,0.431409,0.456586,0.489775,0.340660,-0.120880,0.208790,0.429078,0.460730,0.494325,-0.046622,0.082893,0.091010,-0.061050,0.061050,0.031746,-0.007302,0.010535,0.431622,-0.007412,0.012315,0.432121,0.012818,0.431812,-2.912836,-0.000,0.000,-0.000,0.004494,0,0.000
0.1459,0.431409,0.456967,0.489775,0.032967,0.142857,-0.340660,0.429117,0.460778,0.494365,-0.045831,0.076215,0.091803,-0.051282,0.056166,0.036630,-0.007219,0.010583,0.431644,-0.007414,0.012313,0.432121,0.012810,0.431834,-2.913040,-0.000,0.000,-0.000,0.004550,0,0.000
0.1563,0.431027,0.456967,0.489775,-0.010990,0.032967,-0.142857,0.429066,0.460734,0.494333,-0.039217,0.075342,0.091160,-0.031746,0.075702,0.026862,-0.007219,0.010678,0.431619,-0.007417,0.012312,0.432121,0.012889,0.431812,-2.913259,-0.000,0.000,-0.000,0.004590,0,0.000
0.1658,0.431409,0.456586,0.490156,-0.032967,0.120880,0.296703,0.429123,0.460749,0.494388,-0.045715,0.083256,0.084649,-0.065934,0.075702,0.065934,-0.007387,0.010583,0.431641,-0.007418,0.012311,0.432121,0.012906,0.431834,-2.913337,-0.000,0.000,-0.000,0.004177,0,0.000
0.1763,0.431409,0.456586,0.489775,-0.010990,0.142857,-0.054947,0.429089,0.460708,0.494336,-0.046386,0.082442,0.091225,-0.046398,0.075702,0.075702,-0.007302,0.010535,0.431622,-0.007419,0.012310,0.432121,0.012818,0.431812,-2.913463,-0.000,0.000,-0.000,0.004614,0,0.000
0.1864,0.431409,0.456586,0.490156,-0.054947,0.098900,-0.098900,0.429126,0.460742,0.494391,-0.045649,0.083130,0.084709,-0.075702,0.075702,0.070818,-0.007387,0.010583,0.431641,-0.007420,0.012310,0.432121,0.012906,0.431834,-2.913512,-0.000,0.000,-0.000,0.004180,0,0.000
0.1956,0.431409,0.456586,0.490156,0.340660,0.142857,-0.120880,0.429126,0.460743,0.494391,-0.045656,0.083142,0.084703,-0.046398,0.080586,0.061050,-0.007387,0.010583,0.431641,-0.007420,0.012310,0.432121,0.012906,0.431834,-2.913495,-0.000,0.000,-0.000,0.004235,0,0.000
0.2056,0.431409,0.456586,0.490156,0.274727,0.142857,0.274727,0.429126,0.460743,0.494391,-0.045659,0.083149,0.084700,-0.061050,0.075702,0.129426,-0.007387,0.010583,0.431641,-0.007420,0.012310,0.432121,0.012906,0.431834,-2.913486,-0.000,0.000,-0.000,0.004235,0,0.000
0.2158,0.431409,0.456586,0.490156,-0.142857,-0.054947,0.274727,0.429125,0.460745,0.494390,-0.045681,0.083190,0.084680,-0.085470,0.090354,0.085470,-0.007387,0.010583,0.431641,-0.007419,0.012310,0.432121,0.012906,0.431834,-2.913428,-0.000,0.000,-0.000,0.004235,0,0.000
0.2260,0.431027,0.456586,0.490156,-0.274727,-0.252747,0.274727,0.429068,0.460714,0.494352,-0.039193,0.082560,0.083921,-0.061050,0.061050,0.070818,-0.007387,0.010679,0.431616,-0.007418,0.012311,0.432121,0.012984,0.431812,-2.913312,-0.000,0.000,-0.000,0.004234,0,0.000
0.2357,0.431027,0.456586,0.490156,-0.230770,-0.032967,-0.230770,0.429066,0.460717,0.494351,-0.039227,0.082627,0.083889,-0.061050,0.065934,0.031746,-0.007387,0.010679,0.431616,-0.007416,0.012312,0.432121,0.012984,0.431812,-2.913218,-0.000,0.000,-0.000,0.004196,0,0.000
0.2458,0.431409,0.456586,0.490156,0.142857,0.186813,-0.032967,0.429120,0.460755,0.494385,-0.045781,0.083384,0.084588,-0.061050,0.061050,0.056166,-0.007387,0.010583,0.431641,-0.007416,0.012312,0.432121,0.012906,0.431834,-2.913160,-0.000,0.000,-0.000,0.004194,0,0.000
0.2600,0.431409,0.456586,0.490538,0.318680,0.120880,0.186813,0.429156,0.460791,0.494440,-0.045059,0.084099,0.078058,-0.051282,0.085470,0.051282,-0.007471,0.010632,0.431660,-0.007416,0.012312,0.432121,0.012994,0.431856,-2.913171,-0.000,0.000,-0.000,0.004169,0,0.000
0.2675,0.431027,0.456586,0.490156,-0.010990,-0.230770,-0.010990,0.429066,0.460717,0.494350,-0.039231,0.082633,0.083886,-0.075702,0.061050,0.129426,-0.007387,0.010679,0.431616,-0.007416,0.012312,0.432121,0.012984,0.431812,-2.913211,-0.000,0.000,-0.000,0.004284,0,0.000
0.2779,0.431027,0.456586,0.490156,-0.186813,0.010990,-0.120880,0.429068,0.460713,0.494352,-0.039184,0.082544,0.083929,-0.061050,0.061050,0.144078,-0.007387,0.010679,0.431616,-0.007418,0.012311,0.432121,0.012984,0.431812,-2.913333,-0.000,0.000,-0.000,0.004194,0,0.000
0.2881,0.431409,0.456586,0.490156,0.318680,-0.186813,-0.054947,0.429125,0.460744,0.494391,-0.045668,0.083167,0.084691,-0.090354,0.065934,0.046398,-0.007387,0.010583,0.431641,-0.007419,0.012310,0.432121,0.012906,0.431834,-2.913461,-0.000,0.000,-0.000,0.004196,0,0.000
0.2980,0.431027,0.456586,0.490538,-0.186813,-0.142857,0.032967,0.429110,0.460737,0.494413,-0.038341,0.083028,0.077510,-0.070818,0.065934,0.065934,-0.007471,0.010727,0.431636,-0.007422,0.012309,0.432121,0.013073,0.431834,-2.913666,-0.000,0.000,-0.000,0.004158,0,0.000
0.3078,0.430646,0.456586,0.490538,-0.076923,-0.230770,0.142857,0.429060,0.460693,0.494381,-0.031719,0.082143,0.076872,-0.056166,0.075702,0.026862,-0.007471,0.010822,0.431611,-0.007425,0.012307,0.432121,0.013151,0.431811,-2.913903,-0.000,0.000,-0.000,0.004151,0,0.000
0.3179,0.431027,0.456586,0.490156,0.208790,0.098900,0.164837,0.429084,0.460682,0.494367,-0.038863,0.081931,0.084221,-0.041514,0.080586,0.124542,-0.007387,0.010679,0.431616,-0.007428,0.012305,0.432121,0.012984,0.431812,-2.914185,-0.000,0.000,-0.000,0.004225,0,0.000
0.3281,0.431027,0.456586,0.490538,0.054947,-0.340660,0.296703,0.429123,0.460712,0.494425,-0.038077,0.082524,0.077750,-0.051282,0.056166,0.051282,-0.007471,0.010727,0.431636,-0.007431,0.012303,0.432121,0.013073,0.431834,-2.914365,-0.000,0.000,-0.000,0.004097,0,0.000
0.3379,0.430646,0.456586,0.490538,0.032967,0.076923,-0.164837,0.429073,0.460668,0.494393,-0.031460,0.081647,0.077109,-0.051282,0.080586,0.036630,-0.007471,0.010822,0.431611,-0.007433,0.012302,0.432121,0.013151,0.431811,-2.914592,-0.000,0.000,-0.000,0.004126,0,0.000
0.3479,0.430646,0.456967,0.490538,-0.230770,0.296703,0.164837,0.429111,0.460719,0.494431,-0.030702,0.075032,0.077872,-0.046398,0.070818,0.021978,-0.007388,0.010871,0.431633,-0.007435,0.012301,0.432121,0.013143,0.431833,-2.914707,-0.000,0.000,-0.000,0.003855,0,0.000
0.3581,0.431027,0.456586,0.490156,0.010990,-0.032967,-0.340660,0.429095,0.460662,0.494377,-0.038648,0.081520,0.084417,-0.061050,0.085470,0.061050,-0.007387,0.010679,0.431616,-0.007435,0.012301,0.432121,0.012984,0.431812,-2.914755,-0.000,0.000,-0.000,0.004275,0,0.000
0.3681,0.430646,0.456586,0.490538,0.142857,0.098900,0.186813,0.429076,0.460663,0.494396,-0.031402,0.081537,0.077162,-0.036630,0.090354,0.080586,-0.007471,0.010822,0.431611,-0.007435,0.012301,0.432121,0.013151,0.431811,-2.914745,-0.000,0.000,-0.000,0.004076,0,0.000
0.3780,0.430646,0.456204,0.490538,-0.186813,-0.362637,0.098900,0.429039,0.460610,0.494358,-0.032145,0.088123,0.076412,-0.056166,0.080586,0.046398,-0.007554,0.010774,0.431589,-0.007434,0.012301,0.432121,0.013159,0.431789,-2.914669,-0.000,0.000,-0.000,0.004458,0,0.000
0.3881,0.431027,0.456204,0.490538,0.296703,-0.142857,-0.054947,0.429091,0.460650,0.494392,-0.038720,0.088921,0.077091,-0.026862,0.095238,0.100122,-0.007554,0.010679,0.431613,-0.007433,0.012302,0.432121,0.013081,0.431811,-2.914553,-0.000,0.000,-0.000,0.004406,0,0.000
0.3984,0.430646,0.456586,0.490538,-0.120880,0.230770,0.098900,0.429070,0.460674,0.494390,-0.031520,0.081763,0.077054,-0.051282,0.080586,0.100122,-0.007471,0.010822,0.431611,-0.007431,0.012303,0.432121,0.013151,0.431811,-2.914431,-0.000,0.000,-0.000,0.004065,0,0.000
0.4084,0.430646,0.456586,0.490919,-0.164837,-0.076923,0.670330,0.429104,0.460714,0.494443,-0.030841,0.082562,0.070484,-0.021978,0.090354,0.046398,-0.007556,0.010871,0.431630,-0.007430,0.012304,0.432121,0.013239,0.431833,-2.914326,-0.000,0.000,-0.000,0.004088,0,0.000
0.4183,0.431027,0.456586,0.490919,0.340660,-0.054947,0.296703,0.429157,0.460752,0.494478,-0.037398,0.083324,0.071180,-0.051282,0.085470,0.036630,-0.007556,0.010776,0.431655,-0.007429,0.012304,0.432121,0.013161,0.431855,-2.914260,-0.000,0.000,-0.000,0.004128,0,0.000
0.4290,0.430646,0.456204,0.490538,0.010990,-0.406593,-0.032967,0.429031,0.460626,0.494351,-0.032304,0.088427,0.076267,-0.061050,0.056166,0.065934,-0.007554,0.010774,0.431589,-0.007429,0.012304,0.432121,0.013159,0.431789,-2.914248,-0.000,0.000,-0.000,0.004548,0,0.000
0.4396,0.430646,0.456586,0.490538,-0.296703,0.164837,-0.010990,0.429067,0.460679,0.494388,-0.031572,0.081863,0.077006,-0.051282,0.070818,0.119658,-0.007471,0.010822,0.431611,-0.007430,0.012304,0.432121,0.013151,0.431811,-2.914292,-0.000,0.000,-0.000,0.004040,0,0.000
0.4494,0.430646,0.456586,0.490919,-0.076923,0.010990,0.274727,0.429105,0.460711,0.494445,-0.030809,0.082501,0.070514,-0.026862,0.100122,0.070818,-0.007556,0.010871,0.431630,-0.007431,0.012303,0.432121,0.013239,0.431833,-2.914411,-0.000,0.000,-0.000,0.004093,0,0.000
0.4595,0.430646,0.456586,0.490538,0.120880,0.098900,-0.098900,0.429073,0.460668,0.494393,-0.031460,0.081648,0.077108,-0.051282,0.065934,0.056166,-0.007471,0.010822,0.431611,-0.007433,0.012302,0.432121,0.013151,0.431811,-2.914590,-0.000,0.000,-0.000,0.004125,0,0.000
0.4697,0.430646,0.456586,0.490538,0.296703,-0.032967,-0.186813,0.429077,0.460660,0.494397,-0.031371,0.081478,0.077190,-0.041514,0.075702,0.031746,-0.007471,0.010822,0.431611,-0.007436,0.012300,0.432121,0.013151,0.431811,-2.914826,-0.000,0.000,-0.000,0.004082,0,0.000
0.4797,0.430264,0.456586,0.490919,-0.186813,0.164837,0.186813,0.429063,0.460651,0.494420,-0.024021,0.081297,0.070028,-0.017094,0.075702,0.080586,-0.007556,0.010966,0.431605,-0.007439,0.012298,0.432121,0.013317,0.431811,-2.915090,-0.000,0.000,-0.000,0.004074,0,0.000
0.4900,0.430264,0.456586,0.490919,0.010990,0.098900,0.208790,0.429068,0.460641,0.494425,-0.023922,0.081109,0.070117,-0.012210,0.036630,0.065934,-0.007556,0.010966,0.431605,-0.007443,0.012296,0.432121,0.013317,0.431811,-2.915351,-0.000,0.000,-0.000,0.004065,0,0.000
0.5002,0.430264,0.456967,0.490919,-0.142857,0.340660,0.010990,0.429109,0.460687,0.494465,-0.023116,0.074403,0.070924,-0.036630,0.070818,0.046398,-0.007472,0.011014,0.431628,-0.007446,0.012294,0.432121,0.013310,0.431833,-2.915594,-0.000,0.000,-0.000,0.003674,0,0.000
0.5100,0.430646,0.456586,0.490919,0.340660,-0.032967,0.076923,0.429131,0.460661,0.494468,-0.030291,0.081512,0.070984,-0.046398,0.085470,0.075702,-0.007556,0.010871,0.431630,-0.007448,0.012293,0.432121,0.013239,0.431833,-2.915784,-0.000,0.000,-0.000,0.004102,0,0.000
0.5195,0.430646,0.456586,0.490538,-0.032967,-0.032967,-0.208790,0.429098,0.460621,0.494416,-0.030963,0.080700,0.077560,-0.036630,0.105006,0.065934,-0.007471,0.010822,0.431611,-0.007449,0.012292,0.432121,0.013151,0.431811,-2.915906,-0.000,0.000,-0.000,0.004076,0,0.000
0.5294,0.430264,0.456586,0.490919,-0.186813,0.076923,0.010990,0.429080,0.460619,0.494435,-0.023694,0.080672,0.070325,-0.051282,0.095238,0.017094,-0.007556,0.010966,0.431605,-0.007450,0.012292,0.432121,0.013317,0.431811,-2.915958,-0.000,0.000,-0.000,0.004035,0,0.000
0.5400,0.430646,0.456586,0.490919,-0.076923,-0.362637,-0.120880,0.429134,0.460656,0.494471,-0.030233,0.081401,0.071037,-0.036630,0.061050,0.041514,-0.007556,0.010871,0.431630,-0.007450,0.012292,0.432121,0.013239,0.431833,-2.915937,-0.000,0.000,-0.000,0.004034,0,0.000
0.5496,0.430646,0.456586,0.490919,0.098900,-0.054947,-0.120880,0.429133,0.460658,0.494470,-0.030261,0.081454,0.071012,-0.017094,0.070818,0.051282,-0.007556,0.010871,0.431630,-0.007449,0.012292,0.432121,0.013239,0.431833,-2.915864,-0.000,0.000,-0.000,0.004070,0,0.000
0.5598,0.430646,0.456586,0.490919,0.120880,-0.076923,0.098900,0.429131,0.460662,0.494468,-0.030300,0.081529,0.070976,-0.036630,0.095238,0.041514,-0.007556,0.010871,0.431630,-0.007448,0.012293,0.432121,0.013239,0.431833,-2.915760,-0.000,0.000,-0.000,0.004073,0,0.000
0.5699,0.430264,0.456967,0.490919,-0.406593,-0.208790,0.076923,0.429110,0.460685,0.494466,-0.023095,0.074361,0.070944,-0.046398,0.065934,0.134310,-0.007472,0.011014,0.431628,-0.007446,0.012294,0.432121,0.013310,0.431833,-2.915652,-0.000,0.000,-0.000,0.003695,0,0.000
0.5801,0.430646,0.456967,0.490538,0.252747,-0.076923,-0.494507,0.429127,0.460689,0.494446,-0.030385,0.074428,0.078160,-0.041514,0.100122,0.061050,-0.007388,0.010871,0.431633,-0.007445,0.012295,0.432121,0.013143,0.431833,-2.915546,-0.000,0.000,-0.000,0.003929,0,0.000
0.5903,0.430646,0.457349,0.490919,0.032967,0.120880,0.032967,0.429197,0.460782,0.494535,-0.028981,0.068674,0.072324,-0.051282,0.105006,0.065934,-0.007389,0.010967,0.431675,-0.007444,0.012295,0.432121,0.013224,0.431877,-2.915471,-0.000,0.000,-0.000,0.003527,0,0.000
0.6000,0.430646,0.457349,0.490538,0.164837,-0.076923,-0.318680,0.429160,0.460747,0.494480,-0.029708,0.067967,0.078850,-0.031746,0.105006,0.046398,-0.007304,0.010919,0.431656,-0.007444,0.012295,0.432121,0.013137,0.431855,-2.915448,-0.000,0.000,-0.000,0.003998,0,0.000
0.6105,0.430264,0.457349,0.490919,-0.032967,-0.362637,-0.054947,0.429143,0.460745,0.494500,-0.022435,0.067933,0.071618,-0.021978,0.070818,0.080586,-0.007389,0.011063,0.431650,-0.007445,0.012295,0.432121,0.013303,0.431855,-2.915507,-0.000,0.000,-0.000,0.003561,0,0.000
0.6203,0.430646,0.457730,0.490919,0.472527,0.054947,0.054947,0.429235,0.460832,0.494574,-0.028207,0.062030,0.073101,-0.031746,0.070818,0.095238,-0.007305,0.011015,0.431697,-0.007446,0.012294,0.432121,0.013218,0.431899,-2.915627,-0.000,0.000,-0.000,0.003581,0,0.000
0.6301,0.430264,0.457730,0.490919,-0.208790,-0.208790,0.164837,0.429184,0.460789,0.494541,-0.021604,0.061179,0.072447,-0.002442,0.051282,0.056166,-0.007305,0.011111,0.431672,-0.007448,0.012293,0.432121,0.013297,0.431877,-2.915816,-0.000,0.000,-0.000,0.003655,0,0.000
0.6413,0.430646,0.458112,0.490919,0.252747,-0.142857,-0.032967,0.429279,0.460871,0.494618,-0.027332,0.055191,0.073971,-0.026862,0.041514,0.036630,-0.007222,0.011064,0.431719,-0.007451,0.012291,0.432121,0.013212,0.431921,-2.916053,-0.000,0.000,-0.000,0.003622,0,0.000
0.6515,0.430646,0.458493,0.490919,-0.032967,0.186813,0.142857,0.429320,0.460917,0.494658,-0.026523,0.048478,0.074780,-0.051282,0.036630,0.061050,-0.007139,0.011112,0.431742,-0.007454,0.012289,0.432121,0.013207,0.431944,-2.916304,-0.000,0.000,-0.000,0.003699,0,0.000
0.6615,0.430264,0.458493,0.490538,0.010990,0.010990,-0.054947,0.429233,0.460837,0.494571,-0.020621,0.046871,0.080675,-0.031746,0.056166,0.075702,-0.007054,0.011158,0.431698,-0.007457,0.012287,0.432121,0.013201,0.431899,-2.916539,-0.000,0.000,-0.000,0.004120,0,0.000
0.6715,0.430646,0.458493,0.490919,0.208790,-0.054947,0.120880,0.429328,0.460901,0.494666,-0.026356,0.048160,0.074931,-0.041514,0.041514,0.080586,-0.007139,0.011112,0.431742,-0.007460,0.012286,0.432121,0.013207,0.431944,-2.916745,-0.000,0.000,-0.000,0.003652,0,0.000
0.6819,0.430264,0.458493,0.490919,-0.054947,-0.120880,0.186813,0.429276,0.460860,0.494632,-0.019764,0.047332,0.074266,-0.017094,0.046398,0.085470,-0.007139,0.011207,0.431717,-0.007462,0.012285,0.432121,0.013287,0.431921,-2.916903,-0.000,0.000,-0.000,0.003747,0,0.000
0.6917,0.430646,0.458493,0.490919,0.208790,0.032967,-0.054947,0.429333,0.460892,0.494670,-0.026260,0.047976,0.075018,-0.026862,0.021978,0.046398,-0.007139,0.011112,0.431742,-0.007463,0.012284,0.432121,0.013207,0.431944,-2.917000,-0.000,0.000,-0.000,0.003713,0,0.000
0.7019,0.430646,0.458493,0.490919,0.230770,0.076923,-0.098900,0.429334,0.460890,0.494671,-0.026241,0.047940,0.075035,-0.012210,0.041514,0.041514,-0.007139,0.011112,0.431742,-0.007464,0.012283,0.432121,0.013207,0.431944,-2.917050,-0.000,0.000,-0.000,0.003751,0,0.000
0.7125,0.430646,0.458875,0.490538,0.384617,-0.032967,-0.274727,0.429333,0.460909,0.494652,-0.026248,0.040691,0.082290,-0.026862,0.046398,0.061050,-0.006971,0.011111,0.431745,-0.007463,0.012283,0.432121,0.013117,0.431944,-2.917043,-0.000,0.000,-0.000,0.004133,0,0.000
0.7223,0.430646,0.458875,0.490919,0.010990,-0.230770,0.208790,0.429368,0.460948,0.494706,-0.025553,0.041460,0.075735,-0.046398,0.041514,0.080586,-0.007055,0.011160,0.431764,-0.007463,0.012284,0.432121,0.013203,0.431966,-2.916979,-0.000,0.000,-0.000,0.003733,0,0.000
0.7322,0.430646,0.459256,0.490919,0.098900,0.230770,-0.076923,0.429402,0.461006,0.494740,-0.024874,0.034995,0.076426,-0.002442,0.012210,0.051282,-0.006972,0.011208,0.431786,-0.007462,0.012285,0.432121,0.013199,0.431988,-2.916886,-0.000,0.000,-0.000,0.003787,0,0.000
0.7415,0.430264,0.459256,0.490919,-0.494507,0.252747,0.120880,0.429345,0.460974,0.494703,-0.018379,0.034351,0.075674,-0.036630,0.012210,0.051282,-0.006972,0.011303,0.431761,-0.007460,0.012285,0.432121,0.013280,0.431965,-2.916789,-0.000,0.000,-0.000,0.003821,0,0.000
0.7516,0.430646,0.459256,0.490919,0.186813,-0.120880,0.164837,0.429399,0.461012,0.494737,-0.024943,0.035127,0.076364,-0.041514,0.017094,0.065934,-0.006972,0.011208,0.431786,-0.007459,0.012286,0.432121,0.013199,0.431988,-2.916703,-0.000,0.000,-0.000,0.003784,0,0.000
0.7616,0.430646,0.459256,0.490538,0.274727,0.076923,-0.516483,0.429362,0.460978,0.494682,-0.025680,0.034437,0.082881,-0.065934,0.012210,0.046398,-0.006887,0.011159,0.431767,-0.007459,0.012286,0.432121,0.013113,0.431966,-2.916656,-0.000,0.000,-0.000,0.004200,0,0.000
0.7717,0.430646,0.459256,0.490538,-0.120880,-0.076923,-0.120880,0.429362,0.460978,0.494682,-0.025679,0.034435,0.082882,-0.046398,0.026862,0.046398,-0.006887,0.011159,0.431767,-0.007459,0.012286,0.432121,0.013113,0.431966,-2.916659,-0.000,0.000,-0.000,0.004144,0,0.000
0.7818,0.430646,0.459256,0.490919,-0.142857,-0.208790,0.120880,0.429400,0.461011,0.494738,-0.024924,0.035090,0.076381,-0.026862,0.017094,0.070818,-0.006972,0.011208,0.431786,-0.007460,0.012286,0.432121,0.013199,0.431988,-2.916754,-0.000,0.000,-0.000,0.003763,0,0.000
0.7921,0.430646,0.459256,0.490919,-0.098900,-0.142857,0.032967,0.429402,0.461006,0.494740,-0.024872,0.034991,0.076428,-0.046398,0.017094,0.056166,-0.006972,0.011208,0.431786,-0.007462,0.012285,0.432121,0.013199,0.431988,-2.916893,-0.000,0.000,-0.000,0.003819,0,0.000
0.8020,0.430646,0.459638,0.490919,0.054947,0.120880,-0.076923,0.429441,0.461054,0.494779,-0.024093,0.028337,0.077210,-0.036630,0.017094,0.036630,-0.006888,0.011256,0.431808,-0.007464,0.012283,0.432121,0.013196,0.432010,-2.917062,-0.000,0.000,-0.000,0.003821,0,0.000
0.8117,0.430646,0.459638,0.490919,0.186813,-0.098900,0.274727,0.429445,0.461047,0.494783,-0.024015,0.028187,0.077281,-0.036630,0.017094,0.056166,-0.006888,0.011256,0.431808,-0.007466,0.012282,0.432121,0.013196,0.432010,-2.917269,-0.000,0.000,-0.000,0.003860,0,0.000
0.8221,0.430646,0.459638,0.490919,0.340660,0.098900,-0.076923,0.429449,0.461039,0.494787,-0.023935,0.028035,0.077353,-0.017094,0.041514,0.046398,-0.006888,0.011256,0.431808,-0.007469,0.012280,0.432121,0.013196,0.432010,-2.917481,-0.000,0.000,-0.000,0.003864,0,0.000
0.8327,0.430646,0.459638,0.490538,-0.076923,0.098900,-0.274727,0.429417,0.460996,0.494735,-0.024581,0.027173,0.083952,-0.065934,0.021978,0.046398,-0.006804,0.011207,0.431789,-0.007471,0.012279,0.432121,0.013111,0.431988,-2.917673,-0.000,0.000,-0.000,0.004249,0,0.000
0.8423,0.430646,0.459638,0.490919,0.296703,0.076923,0.318680,0.429456,0.461026,0.494793,-0.023799,0.027776,0.077476,-0.021978,0.017094,0.085470,-0.006888,0.011256,0.431808,-0.007473,0.012278,0.432121,0.013196,0.432010,-2.917840,-0.000,0.000,-0.000,0.003816,0,0.000
0.8522,0.430646,0.459638,0.490538,-0.120880,0.274727,-0.340660,0.429423,0.460985,0.494740,-0.024464,0.026952,0.084057,-0.031746,0.036630,0.046398,-0.006804,0.011207,0.431789,-0.007475,0.012276,0.432121,0.013111,0.431988,-2.917980,-0.000,0.000,-0.000,0.004255,0,0.000
0.8623,0.430646,0.459638,0.490919,-0.076923,-0.120880,0.142857,0.429460,0.461018,0.494797,-0.023711,0.027609,0.077555,-0.036630,0.041514,0.080586,-0.006888,0.011256,0.431808,-0.007476,0.012276,0.432121,0.013196,0.432010,-2.918072,-0.000,0.000,-0.000,0.003821,0,0.000
0.8725,0.430646,0.459638,0.490919,0.076923,-0.076923,-0.032967,0.429461,0.461017,0.494797,-0.023695,0.027580,0.077568,-0.026862,0.031746,0.075702,-0.006888,0.011256,0.431808,-0.007477,0.012275,0.432121,0.013196,0.432010,-2.918112,-0.000,0.000,-0.000,0.003878,0,0.000
0.8823,0.430646,0.459638,0.490919,-0.296703,0.274727,0.054947,0.429461,0.461017,0.494797,-0.023699,0.027587,0.077565,-0.041514,0.046398,0.051282,-0.006888,0.011256,0.431808,-0.007476,0.012276,0.432121,0.013196,0.432010,-2.918103,-0.000,0.000,-0.000,0.003878,0,0.000
